"Date","Age Group","Sex","Sinovac 1st dose","Sinovac 2nd dose","Sinovac 3rd dose","Sinovac 4th dose","Sinovac 5th dose","Sinovac 6th dose","BioNTech 1st dose","BioNTech 2nd dose","BioNTech 3rd dose","BioNTech 4th dose","BioNTech 5th dose","BioNTech 6th dose"
"2021-05-08","70-79","M","67","66","0","0","0","0","72","338","0","0","0","0"
"2021-05-08","80 and above","F","8","16","0","0","0","0","14","56","0","0","0","0"
"2021-05-08","80 and above","M","8","20","0","0","0","0","15","63","0","0","0","0"
"2021-05-09","0-19","F","24","9","0","0","0","0","144","73","0","0","0","0"
"2021-05-09","0-19","M","27","12","0","0","0","0","162","64","0","0","0","0"
"2021-05-09","20-29","F","265","98","0","0","0","0","1323","710","0","0","0","0"
"2021-05-09","20-29","M","351","197","0","0","0","0","799","621","0","0","0","0"
"2021-05-09","30-39","F","496","378","0","0","0","0","3161","3227","0","0","0","0"
"2021-05-09","30-39","M","367","341","0","0","0","0","859","2080","0","0","0","0"
"2021-05-09","40-49","F","628","525","0","0","0","0","2460","3100","0","0","0","0"
"2021-05-09","40-49","M","528","523","0","0","0","0","869","2299","0","0","0","0"
"2021-05-09","50-59","F","326","359","0","0","0","0","980","1831","0","0","0","0"
"2021-05-09","50-59","M","465","517","0","0","0","0","748","1975","0","0","0","0"
"2021-05-09","60-69","F","88","80","0","0","0","0","231","681","0","0","0","0"
"2021-05-09","60-69","M","177","172","0","0","0","0","275","805","0","0","0","0"
"2021-05-09","70-79","F","22","25","0","0","0","0","64","179","0","0","0","0"
"2021-05-09","70-79","M","16","34","0","0","0","0","59","263","0","0","0","0"
"2021-05-09","80 and above","F","3","6","0","0","0","0","8","46","0","0","0","0"
"2021-05-09","80 and above","M","3","6","0","0","0","0","13","42","0","0","0","0"
"2021-05-10","0-19","F","27","1","0","0","0","0","146","64","0","0","0","0"
"2021-05-10","0-19","M","27","7","0","0","0","0","167","91","0","0","0","0"
"2021-05-10","20-29","F","254","65","0","0","0","0","976","608","0","0","0","0"
"2021-05-10","20-29","M","259","81","0","0","0","0","884","566","0","0","0","0"
"2021-05-10","30-39","F","531","339","0","0","0","0","1803","2340","0","0","0","0"
"2021-05-10","30-39","M","324","206","0","0","0","0","1064","2084","0","0","0","0"
"2021-05-10","40-49","F","942","609","0","0","0","0","1778","2574","0","0","0","0"
"2021-05-10","40-49","M","463","301","0","0","0","0","1014","2154","0","0","0","0"
"2021-05-10","50-59","F","678","453","0","0","0","0","962","1660","0","0","0","0"
"2021-05-10","50-59","M","587","427","0","0","0","0","893","1768","0","0","0","0"
"2021-05-10","60-69","F","240","185","0","0","0","0","489","742","0","0","0","0"
"2021-05-10","60-69","M","365","248","0","0","0","0","393","828","0","0","0","0"
"2021-05-10","70-79","F","66","56","0","0","0","0","120","211","0","0","0","0"
"2021-05-10","70-79","M","89","86","0","0","0","0","140","279","0","0","0","0"
"2021-05-10","80 and above","F","16","10","0","0","0","0","17","31","0","0","0","0"
"2021-05-10","80 and above","M","9","22","0","0","0","0","20","49","0","0","0","0"
"2021-05-11","0-19","F","26","7","0","0","0","0","135","70","0","0","0","0"
"2021-05-11","0-19","M","21","4","0","0","0","0","132","63","0","0","0","0"
"2021-05-11","20-29","F","200","87","0","0","0","0","790","420","0","0","0","0"
"2021-05-11","20-29","M","206","107","0","0","0","0","631","390","0","0","0","0"
"2021-05-11","30-39","F","458","374","0","0","0","0","1616","1785","0","0","0","0"
"2021-05-11","30-39","M","278","227","0","0","0","0","766","1434","0","0","0","0"
"2021-05-11","40-49","F","774","609","0","0","0","0","1612","1937","0","0","0","0"
"2021-05-11","40-49","M","368","332","0","0","0","0","750","1579","0","0","0","0"
"2021-05-11","50-59","F","624","575","0","0","0","0","988","1295","0","0","0","0"
"2021-05-11","50-59","M","493","454","0","0","0","0","652","1216","0","0","0","0"
"2021-05-11","60-69","F","242","204","0","0","0","0","414","560","0","0","0","0"
"2021-05-11","60-69","M","306","269","0","0","0","0","358","632","0","0","0","0"
"2021-05-11","70-79","F","70","69","0","0","0","0","79","143","0","0","0","0"
"2021-05-11","70-79","M","74","110","0","0","0","0","91","232","0","0","0","0"
"2021-05-11","80 and above","F","7","12","0","0","0","0","22","37","0","0","0","0"
"2021-05-11","80 and above","M","19","20","0","0","0","0","22","34","0","0","0","0"
"2021-05-12","0-19","F","25","4","0","0","0","0","137","46","0","0","0","0"
"2021-05-12","0-19","M","33","10","0","0","0","0","121","59","0","0","0","0"
"2021-05-12","20-29","F","216","81","0","0","0","0","781","393","0","0","0","0"
"2021-05-12","20-29","M","214","113","0","0","0","0","585","333","0","0","0","0"
"2021-05-12","30-39","F","439","342","0","0","0","0","1338","1686","0","0","0","0"
"2021-05-12","30-39","M","233","208","0","0","0","0","736","1245","0","0","0","0"
"2021-05-12","40-49","F","762","657","0","0","0","0","1285","1812","0","0","0","0"
"2021-05-12","40-49","M","364","373","0","0","0","0","644","1318","0","0","0","0"
"2021-05-12","50-59","F","526","516","0","0","0","0","782","1178","0","0","0","0"
"2021-05-12","50-59","M","445","457","0","0","0","0","556","1095","0","0","0","0"
"2021-05-12","60-69","F","209","194","0","0","0","0","330","558","0","0","0","0"
"2021-05-12","60-69","M","252","325","0","0","0","0","294","563","0","0","0","0"
"2021-05-12","70-79","F","60","56","0","0","0","0","95","144","0","0","0","0"
"2021-05-12","70-79","M","71","87","0","0","0","0","82","191","0","0","0","0"
"2021-05-12","80 and above","F","10","16","0","0","0","0","19","25","0","0","0","0"
"2021-05-12","80 and above","M","7","13","0","0","0","0","16","24","0","0","0","0"
"2021-05-13","0-19","F","26","5","0","0","0","0","133","55","0","0","0","0"
"2021-05-13","0-19","M","21","6","0","0","0","0","132","52","0","0","0","0"
"2021-05-13","20-29","F","229","89","0","0","0","0","800","405","0","0","0","0"
"2021-05-13","20-29","M","211","110","0","0","0","0","599","313","0","0","0","0"
"2021-05-13","30-39","F","407","372","0","0","0","0","1273","1687","0","0","0","0"
"2021-05-13","30-39","M","234","219","0","0","0","0","736","1225","0","0","0","0"
"2021-05-13","40-49","F","668","709","0","0","0","0","1213","1866","0","0","0","0"
"2021-05-13","40-49","M","305","353","0","0","0","0","706","1316","0","0","0","0"
"2021-05-13","50-59","F","503","558","0","0","0","0","766","1134","0","0","0","0"
"2021-05-13","50-59","M","411","516","0","0","0","0","528","1091","0","0","0","0"
"2021-05-13","60-69","F","210","256","0","0","0","0","303","548","0","0","0","0"
"2021-05-13","60-69","M","253","343","0","0","0","0","289","561","0","0","0","0"
"2021-05-13","70-79","F","55","76","0","0","0","0","73","178","0","0","0","0"
"2021-05-13","70-79","M","75","110","0","0","0","0","72","211","0","0","0","0"
"2021-05-13","80 and above","F","17","11","0","0","0","0","16","33","0","0","0","0"
"2021-05-13","80 and above","M","17","24","0","0","0","0","21","44","0","0","0","0"
"2021-05-14","0-19","F","43","7","0","0","0","0","208","61","0","0","0","0"
"2021-05-14","0-19","M","45","3","0","0","0","0","218","83","0","0","0","0"
"2021-05-14","20-29","F","354","114","0","0","0","0","1075","492","0","0","0","0"
"2021-05-14","20-29","M","279","114","0","0","0","0","785","382","0","0","0","0"
"2021-05-14","30-39","F","486","486","0","0","0","0","1724","1976","0","0","0","0"
"2021-05-14","30-39","M","237","266","0","0","0","0","897","1390","0","0","0","0"
"2021-05-14","40-49","F","772","815","0","0","0","0","1858","2402","0","0","0","0"
"2021-05-14","40-49","M","344","423","0","0","0","0","945","1742","0","0","0","0"
"2021-05-14","50-59","F","605","677","0","0","0","0","1063","1507","0","0","0","0"
"2021-05-14","50-59","M","492","603","0","0","0","0","747","1246","0","0","0","0"
"2021-05-14","60-69","F","242","297","0","0","0","0","382","589","0","0","0","0"
"2021-05-14","60-69","M","242","374","0","0","0","0","302","608","0","0","0","0"
"2021-05-14","70-79","F","60","73","0","0","0","0","68","144","0","0","0","0"
"2021-05-14","70-79","M","73","124","0","0","0","0","80","197","0","0","0","0"
"2021-05-14","80 and above","F","13","15","0","0","0","0","13","29","0","0","0","0"
"2021-05-14","80 and above","M","12","31","0","0","0","0","11","38","0","0","0","0"
"2021-05-15","0-19","F","44","5","0","0","0","0","265","92","0","0","0","0"
"2021-05-15","0-19","M","35","5","0","0","0","0","252","91","0","0","0","0"
"2021-05-15","20-29","F","322","146","0","0","0","0","1238","663","0","0","0","0"
"2021-05-15","20-29","M","324","157","0","0","0","0","895","465","0","0","0","0"
"2021-05-15","30-39","F","468","463","0","0","0","0","2287","3160","0","0","0","0"
"2021-05-15","30-39","M","335","320","0","0","0","0","1008","1883","0","0","0","0"
"2021-05-15","40-49","F","676","833","0","0","0","0","2073","3302","0","0","0","0"
"2021-05-15","40-49","M","443","509","0","0","0","0","966","2166","0","0","0","0"
"2021-05-15","50-59","F","532","615","0","0","0","0","1153","1952","0","0","0","0"
"2021-05-15","50-59","M","510","590","0","0","0","0","783","1682","0","0","0","0"
"2021-05-15","60-69","F","173","232","0","0","0","0","298","732","0","0","0","0"
"2021-05-15","60-69","M","212","282","0","0","0","0","292","745","0","0","0","0"
"2021-05-15","70-79","F","57","51","0","0","0","0","88","191","0","0","0","0"
"2021-05-15","70-79","M","49","73","0","0","0","0","84","224","0","0","0","0"
"2021-05-15","80 and above","F","6","18","0","0","0","0","13","36","0","0","0","0"
"2021-05-15","80 and above","M","10","15","0","0","0","0","12","31","0","0","0","0"
"2021-05-16","0-19","F","38","1","0","0","0","0","206","80","0","0","0","0"
"2021-05-16","0-19","M","31","6","0","0","0","0","250","69","0","0","0","0"
"2021-05-16","20-29","F","240","96","0","0","0","0","1128","560","0","0","0","0"
"2021-05-16","20-29","M","364","207","0","0","0","0","823","388","0","0","0","0"
"2021-05-16","30-39","F","349","393","0","0","0","0","2215","2184","0","0","0","0"
"2021-05-16","30-39","M","336","396","0","0","0","0","906","1240","0","0","0","0"
"2021-05-16","40-49","F","489","597","0","0","0","0","1853","2003","0","0","0","0"
"2021-05-16","40-49","M","452","606","0","0","0","0","917","1289","0","0","0","0"
"2021-05-16","50-59","F","299","441","0","0","0","0","902","1093","0","0","0","0"
"2021-05-16","50-59","M","486","589","0","0","0","0","672","1074","0","0","0","0"
"2021-05-16","60-69","F","90","132","0","0","0","0","234","388","0","0","0","0"
"2021-05-16","60-69","M","180","241","0","0","0","0","247","491","0","0","0","0"
"2021-05-16","70-79","F","17","33","0","0","0","0","58","99","0","0","0","0"
"2021-05-16","70-79","M","26","46","0","0","0","0","60","133","0","0","0","0"
"2021-05-16","80 and above","F","6","7","0","0","0","0","10","19","0","0","0","0"
"2021-05-16","80 and above","M","2","7","0","0","0","0","10","26","0","0","0","0"
"2021-05-17","0-19","F","47","3","0","0","0","0","203","150","0","0","0","0"
"2021-05-17","0-19","M","40","5","0","0","0","0","193","214","0","0","0","0"
"2021-05-17","20-29","F","239","82","0","0","0","0","792","1445","0","0","0","0"
"2021-05-17","20-29","M","270","139","0","0","0","0","761","1869","0","0","0","0"
"2021-05-17","30-39","F","512","420","0","0","0","0","1148","1354","0","0","0","0"
"2021-05-17","30-39","M","315","328","0","0","0","0","792","1095","0","0","0","0"
"2021-05-17","40-49","F","759","864","0","0","0","0","1133","1326","0","0","0","0"
"2021-05-17","40-49","M","431","478","0","0","0","0","789","1158","0","0","0","0"
"2021-05-17","50-59","F","603","812","0","0","0","0","769","958","0","0","0","0"
"2021-05-17","50-59","M","510","631","0","0","0","0","639","939","0","0","0","0"
"2021-05-17","60-69","F","261","316","0","0","0","0","349","468","0","0","0","0"
"2021-05-17","60-69","M","290","400","0","0","0","0","306","547","0","0","0","0"
"2021-05-17","70-79","F","72","83","0","0","0","0","97","164","0","0","0","0"
"2021-05-17","70-79","M","93","131","0","0","0","0","94","181","0","0","0","0"
"2021-05-17","80 and above","F","16","27","0","0","0","0","18","33","0","0","0","0"
"2021-05-17","80 and above","M","12","29","0","0","0","0","24","28","0","0","0","0"
"2021-05-18","0-19","F","48","3","0","0","0","0","166","123","0","0","0","0"
"2021-05-18","0-19","M","60","9","0","0","0","0","178","141","0","0","0","0"
"2021-05-18","20-29","F","285","94","0","0","0","0","777","851","0","0","0","0"
"2021-05-18","20-29","M","349","115","0","0","0","0","661","862","0","0","0","0"
"2021-05-18","30-39","F","563","449","0","0","0","0","1188","1056","0","0","0","0"
"2021-05-18","30-39","M","418","263","0","0","0","0","775","808","0","0","0","0"
"2021-05-18","40-49","F","839","818","0","0","0","0","1249","1170","0","0","0","0"
"2021-05-18","40-49","M","562","403","0","0","0","0","770","808","0","0","0","0"
"2021-05-18","50-59","F","699","727","0","0","0","0","778","858","0","0","0","0"
"2021-05-18","50-59","M","587","603","0","0","0","0","629","690","0","0","0","0"
"2021-05-18","60-69","F","282","256","0","0","0","0","313","395","0","0","0","0"
"2021-05-18","60-69","M","340","406","0","0","0","0","259","411","0","0","0","0"
"2021-05-18","70-79","F","89","83","0","0","0","0","69","100","0","0","0","0"
"2021-05-18","70-79","M","99","137","0","0","0","0","88","137","0","0","0","0"
"2021-05-18","80 and above","F","17","17","0","0","0","0","16","16","0","0","0","0"
"2021-05-18","80 and above","M","21","24","0","0","0","0","17","18","0","0","0","0"
"2021-05-19","0-19","F","27","4","0","0","0","0","168","101","0","0","0","0"
"2021-05-19","0-19","M","41","1","0","0","0","0","193","117","0","0","0","0"
"2021-05-19","20-29","F","187","40","0","0","0","0","653","589","0","0","0","0"
"2021-05-19","20-29","M","260","66","0","0","0","0","568","690","0","0","0","0"
"2021-05-19","30-39","F","257","165","0","0","0","0","848","681","0","0","0","0"
"2021-05-19","30-39","M","276","119","0","0","0","0","614","462","0","0","0","0"
"2021-05-19","40-49","F","407","391","0","0","0","0","832","801","0","0","0","0"
"2021-05-19","40-49","M","339","203","0","0","0","0","582","474","0","0","0","0"
"2021-05-19","50-59","F","330","264","0","0","0","0","529","538","0","0","0","0"
"2021-05-19","50-59","M","335","278","0","0","0","0","443","399","0","0","0","0"
"2021-05-19","60-69","F","93","111","0","0","0","0","217","252","0","0","0","0"
"2021-05-19","60-69","M","123","148","0","0","0","0","211","276","0","0","0","0"
"2021-05-19","70-79","F","31","33","0","0","0","0","50","58","0","0","0","0"
"2021-05-19","70-79","M","33","49","0","0","0","0","66","74","0","0","0","0"
"2021-05-19","80 and above","F","5","6","0","0","0","0","8","16","0","0","0","0"
"2021-05-19","80 and above","M","7","6","0","0","0","0","10","12","0","0","0","0"
"2021-05-20","0-19","F","32","1","0","0","0","0","197","130","0","0","0","0"
"2021-05-20","0-19","M","43","7","0","0","0","0","203","128","0","0","0","0"
"2021-05-20","20-29","F","178","91","0","0","0","0","609","887","0","0","0","0"
"2021-05-20","20-29","M","262","115","0","0","0","0","663","952","0","0","0","0"
"2021-05-20","30-39","F","378","524","0","0","0","0","868","1062","0","0","0","0"
"2021-05-20","30-39","M","310","286","0","0","0","0","694","759","0","0","0","0"
"2021-05-20","40-49","F","672","855","0","0","0","0","891","1137","0","0","0","0"
"2021-05-20","40-49","M","418","415","0","0","0","0","638","861","0","0","0","0"
"2021-05-20","50-59","F","572","755","0","0","0","0","617","755","0","0","0","0"
"2021-05-20","50-59","M","488","650","0","0","0","0","537","670","0","0","0","0"
"2021-05-20","60-69","F","236","363","0","0","0","0","292","318","0","0","0","0"
"2021-05-20","60-69","M","275","395","0","0","0","0","309","399","0","0","0","0"
"2021-05-20","70-79","F","77","96","0","0","0","0","67","77","0","0","0","0"
"2021-05-20","70-79","M","89","164","0","0","0","0","82","85","0","0","0","0"
"2021-05-20","80 and above","F","16","23","0","0","0","0","16","21","0","0","0","0"
"2021-05-20","80 and above","M","17","26","0","0","0","0","12","18","0","0","0","0"
"2021-05-21","0-19","F","43","5","0","0","0","0","219","185","0","0","0","0"
"2021-05-21","0-19","M","36","15","0","0","0","0","228","179","0","0","0","0"
"2021-05-21","20-29","F","273","140","0","0","0","0","776","1141","0","0","0","0"
"2021-05-21","20-29","M","292","195","0","0","0","0","739","1101","0","0","0","0"
"2021-05-21","30-39","F","538","507","0","0","0","0","1287","1836","0","0","0","0"
"2021-05-21","30-39","M","368","267","0","0","0","0","931","1128","0","0","0","0"
"2021-05-21","40-49","F","832","891","0","0","0","0","1434","1969","0","0","0","0"
"2021-05-21","40-49","M","497","412","0","0","0","0","830","1210","0","0","0","0"
"2021-05-21","50-59","F","715","788","0","0","0","0","956","1192","0","0","0","0"
"2021-05-21","50-59","M","610","570","0","0","0","0","672","956","0","0","0","0"
"2021-05-21","60-69","F","326","325","0","0","0","0","343","489","0","0","0","0"
"2021-05-21","60-69","M","361","361","0","0","0","0","310","435","0","0","0","0"
"2021-05-21","70-79","F","73","93","0","0","0","0","72","112","0","0","0","0"
"2021-05-21","70-79","M","99","117","0","0","0","0","87","138","0","0","0","0"
"2021-05-21","80 and above","F","13","22","0","0","0","0","6","12","0","0","0","0"
